"UF";"CódigoDoCliente";"CodigoBanheiro";"LocalBanheiro SetorPredio";"TipoBanheiro";"CodigoEquipamento";"CódigoDoProduto";"HoraLiga";"HoraDesliga";"CodigoAroma";"DescriçaoAroma";"UltimaTroca";"Peso Refil";"SoltarNevoa";"PararNevoa"
"SP";4258;"12908";"PACAEMBU TNG";"MASC";;"ARO-25T";"10:00";"22:00";250;"115 - VERBENA";"22/02/2222";;"90";"120"
"SP";4258;"12909";"PACAEMBU EXPANSÃO";"MASC";;"ARO-25T";"10:00";"22:00";250;"115 - VERBENA";"22/02/2222";;"90";"120"
"SP";4258;"12910";"VEIGA FILHO EXPANSÃO";"MASC";;"ARO-25T";"10:00";"22:00";250;"115 - VERBENA";"22/02/2222";;"90";"120"
"SP";4258;"12911";"VEIGA FILHO PROX CAMICADO";"MASC";;"ARO-25T";"10:00";"22:00";250;"115 - VERBENA";"22/02/2222";;"90";"120"
"SP";4258;"12912";"VEIGA FILHO PROX AO CAFÉ DO PONTO";"MASC";;"ARO-25T";"10:00";"22:00";250;"115 - VERBENA";"22/02/2222";;"90";"120"
"SP";4282;"104";"HAVAINAS";;;"ARO-25T";"10:00";"22:00";248;"114 - HAVAIANAS";"10/11/2016";;"120";"180"
"SP";4283;"105";"HAVAIANAS";;;"ARO-25T";"10:00";"22:00";248;"114 - HAVAIANAS";"07/12/2016";;"120";"180"
"SP";4289;"12470";"LOJA";;;"ARO-25T";;;248;"114 - HAVAIANAS";"28/11/2016";;"110";"180"
"SP";4294;"14460";"LOJA";;;"ARO-25T";"10:00";"22:00";248;"114 - HAVAIANAS";"10/11/2016";;"66";"180"
"SP";4295;"14461";"LOJA";;;"ARO-25T";"10:00";"22:00";248;"114 - HAVAIANAS";"10/11/2016";;"66";"180"
"SP";4299;"12532";"LOJA";;;"ARO-25T";"10:00";"22:00";248;"114 - HAVAIANAS";"23/11/2016";;"110";"180"
"SP";4301;"12535";;"ENTRADAS";;"ARO-25T";"10:00";"22:00";248;"114 - HAVAIANAS";"04/07/2016";;"110";"180"
"SP";4306;"12653";"LOJA";;;"ARO-25T";"10:00";"22:00";248;"114 - HAVAIANAS";"11/11/2016";;"90";"180"
"SP";4314;"12755";"SALÃO MULEKA";;;"ARO-25T";"08:00";"19:00";110;"89 - LAVANDA SUPER";"22/02/2222";;"180";"90"
"SP";4314;"12756";"SALÃO BOULEVARD";;;"ARO-25T";"08:00";"19:00";110;"89 - LAVANDA SUPER";"22/02/2222";;"180";"90"
"SP";4314;"12757";"AUDITÓRIO";;;"ARO-25T";"08:00";"19:00";110;"89 - LAVANDA SUPER";"22/02/2222";;"180";"90"
"SP";4317;"12761";;"ENTRADAS";;"ARO-25T";"10:00";"23:50";248;"114 - HAVAIANAS";"17/10/2016";;"60";"180"
"SP";4318;"12764";"loja";;;"ARO-25T";"08:00";"19:00";248;"114 - HAVAIANAS";"17/10/2016";;"90";"180"
"SP";4323;"12771";"HAVAIANAS";;;"ARO-25T";"10:00";"19:00";248;"114 - HAVAIANAS";"06/12/2016";;"90";"180"
"SP";4324;"12772";"LOJA";;;"ARO-25T";"10:00";"22:00";248;"114 - HAVAIANAS";"28/11/2016";;"90";"180"
"SP";4336;"12855";"LOJA";;;"ARO-25T";"10:00";"22:00";248;"114 - HAVAIANAS";"28/11/2016";;"90";"180"
"SP";4340;"12874";"LOJA";;;"ARO-25T";"10:00";"20:00";248;"114 - HAVAIANAS";"28/11/2016";;"90";"180"
"SP";4353;"1";"LOJA";;;"ARO-25T";"10:00";"22:00";248;"114 - HAVAIANAS";"11/11/2016";;"90";"180"
"SP";4363;"13783";"LOJA";;;"ARO-25T";"10:00";"22:00";248;"114 - HAVAIANAS";"06/09/2016";;"90";"180"
"SP";4364;"13193";"LOJA";;;"ARO-25T";"09:00";"23:00";248;"114 - HAVAIANAS";"28/11/2016";;"90";"180"
"SP";4388;"13376";"LOJA";;;"ARO-25T";"10:00";"22:00";248;"114 - HAVAIANAS";"16/11/2016";;"90";"180"
"SP";4389;"13377";"LOJA";;;"ARO-25T";"10:00";"22:00";248;"114 - HAVAIANAS";"04/11/2016";;"90";"180"
"SP";4391;"13378";"LOJA";;;"ARO-25T";"10:00";"22:00";248;"114 - HAVAIANAS";"06/09/2016";;"90";"180"
"SP";4397;"13609";"LOJA";;;"ARO-25T";"10:00";"22:00";248;"114 - HAVAIANAS";"08/07/2016";;"90";"180"
"SP";4398;"13610";"LOJA";;;"ARO-25T";"09:00";"18:00";248;"114 - HAVAIANAS";"28/11/2016";;"90";"180"
"SP";4408;"14027";"LOJA";;;"ARO-25T";"08:00";"18:00";248;"114 - HAVAIANAS";"26/10/2016";;"90";"180"
"SP";4411;"13573";;;;"ARO-25T";"07:00";"22:00";117;"96 - LIME BASIL";"22/02/2222";;"90";"180"
"SP";4412;"13641";"LOJA";;;"ARO-25T";"10:00";"22:00";248;"114 - HAVAIANAS";"07/10/2016";;"90";"180"
"SP";4413;"13584";"LOJA";;;"ARO-25T";"09:00";"22:00";248;"114 - HAVAIANAS";"17/10/2016";;"90";"180"
"SP";4415;"14187";"INTERNAÇÃO";"ENTRADAS";;"ARO-25T";"07:00";"20:00";108;"87 - CAPIM LIMÃO                             ";"22/02/2222";;"100";"180"
"SP";4416;"13687";"LOJA";;;"ARO-25T";;;248;"114 - HAVAIANAS";"05/12/2016";;"110";"180"
"SP";4417;"13691";"LOJA";;;"ARO-25T";"10:00";"22:00";248;"114 - HAVAIANAS";"23/11/2016";;"90";"180"
"SP";4423;"13722";"LOJA";;;"ARO-25T";"10:00";"22:00";248;"114 - HAVAIANAS";"11/11/2016";;"66";"180"
"SP";4438;"13902";"LOJA - Rua Monte Serrat, 1373 (Cód 4467 )";;;"ARO-25T";"09:30";"19:30";250;"115 - VERBENA";"16/11/2016";;"100";"180"
"SP";4438;"14272";"LOJA-av helio pelegrino,743 ( 4538)";;;"ARO-25T";"09:30";"19:30";250;"115 - VERBENA";"16/11/2016";;"60";"180"
"SP";4438;"13869";"LOJA - Rua Augusto Tolle, 648 (Cód. 4453)";;;"ARO-25T";"09:30";"19:30";250;"115 - VERBENA";"16/11/2016";;"60";"180"
"SP";4438;"13804";"LOJA - Av Cotovia, 643";;;"ARO-25T";"09:30";"19:30";250;"115 - VERBENA";"16/11/2016";;"45";"90"
"SP";4452;"13863";"WC ADM";"MASC";;"ARO-25T";"09:00";"19:00";118;"97 - MARCO POLO";"22/02/2222";;"45";"90"
"SP";4452;"13867";"CENTRAL DE SEGURANÇA";"MASC";;"ARO-25T";"00:00";"00:00";118;"97 - MARCO POLO";"22/02/2222";;"7";"180"
"SP";4452;"13866";"CENTRAL DE SEGURANÇA";"FEM";;"ARO-25T";"00:00";"00:00";118;"97 - MARCO POLO";"22/02/2222";;"7";"180"
"SP";4452;"13865";"WC";"MASC";;"ARO-25T";"09:45";"22:00";118;"97 - MARCO POLO";"22/02/2222";;"45";"90"
"SP";4452;"13864";"WC";"FEM";;"ARO-25T";"09:45";"22:00";118;"97 - MARCO POLO";"22/02/2222";;"45";"90"
"SP";4452;"13861";"VESTIARIO";"MASC";;"ARO-25T";"09:45";"22:00";118;"97 - MARCO POLO";"22/02/2222";;"45";"90"
"SP";4452;"13860";"VESTIARIO";"FEM";;"ARO-25T";"09:45";"22:00";118;"97 - MARCO POLO";"22/02/2222";;"45";"90"
"SP";4452;"13859";"WC";"MASC";;"ARO-25T";"09:45";"22:00";118;"97 - MARCO POLO";"22/02/2222";;"45";"90"
"SP";4452;"13858";"WC";"FEM";;"ARO-25T";"09:45";"22:00";118;"97 - MARCO POLO";"22/02/2222";;"45";"90"
"SP";4452;"13857";"WC";"MASC";;"ARO-25T";"09:45";"22:00";118;"97 - MARCO POLO";"22/02/2222";;"45";"90"
"SP";4452;"13854";"WC";"FEM";;"ARO-25T";"07:00";"22:00";118;"97 - MARCO POLO";"22/02/2222";;"45";"90"
"SP";4452;"13862";"WC ADM";"FEM";;"ARO-25T";"09:00";"19:00";118;"97 - MARCO POLO";"22/02/2222";;"45";"90"
"SP";4452;"13856";"WC";"FEM";;"ARO-25T";"09:45";"22:00";118;"97 - MARCO POLO";"22/02/2222";;"45";"90"
"SP";4452;"13855";"WC";"MASC";;"ARO-25T";"07:00";"22:00";118;"97 - MARCO POLO";"22/02/2222";;"45";"90"
"SP";4453;"13868";"LOJA";;;"ARO-25T";"09:30";"19:30";250;"115 - VERBENA";"22/02/2222";;"60";"180"
"SP";4454;"13873";"WC";"MASC";;"ARO-25T";"08:30";"19:00";250;"115 - VERBENA";"25/10/2016";;"15";"180"
"SP";4454;"13870";"WC";"MASC";;"ARO-25T";"08:30";"19:00";250;"115 - VERBENA";"25/10/2016";;"15";"180"
"SP";4454;"13871";"WC";"FEM";;"ARO-25T";"08:30";"19:00";250;"115 - VERBENA";"25/10/2016";;"15";"180"
"SP";4454;"13872";"WC";"FEM";;"ARO-25T";"08:30";"19:00";250;"115 - VERBENA";"25/10/2016";;"15";"180"
"SP";4463;"14022";"ENTRADA RESTAURANTE";;;"ARO-25T";"08:00";"20:00";108;"87 - CAPIM LIMÃO                             ";"06/12/2016";;"60";"180"
"SP";4467;"13903";"LOJA";;;"ARO-25T";"09:30";"19:30";250;"115 - VERBENA";"22/02/2222";;"100";"180"
"SP";4470;"13988";"LOJA";;;"ARO-25T";"10:00";"22:00";248;"114 - HAVAIANAS";"17/10/2016";;"90";"180"
"SP";4471;"13989";"LOJA";;;"ARO-25T";"10:00";"22:00";248;"114 - HAVAIANAS";"23/11/2016";;"90";"180"
"SP";4473;"14175";"LOJA";;;"ARO-25T";"10:00";"20:00";248;"114 - HAVAIANAS";"22/11/2016";;"90";"180"
"SP";4482;"14139";"LOJA";;;"ARO-25T";"10:00";"20:00";108;"87 - CAPIM LIMÃO                             ";"02/12/2016";;"120";"180"
"SP";4484;"14158";"LOJA";;;"ARO-25T";"09:00";"20:00";248;"114 - HAVAIANAS";"07/12/2016";;"100";"180"
"SP";4485;"14180";"LOJA";;;"ARO-25T";"08:00";"19:00";248;"114 - HAVAIANAS";"04/11/2016";;"100";"180"
"SP";4486;"14179";"LOJA";;;"ARO-25T";"09:00";"18:00";248;"114 - HAVAIANAS";"04/11/2016";;"160";"180"
"SP";4488;"14190";"LOJA";;;"ARO-25T";"10:00";"22:00";248;"114 - HAVAIANAS";"23/11/2016";;"110";"180"
"SP";4495;"14212";"LOJA";;;"ARO-25T";"10:00";"22:00";248;"114 - HAVAIANAS";"28/11/2016";;"90";"180"
"SP";4496;"14213";"LOJA";;;"ARO-25T";"10:00";"22:00";248;"114 - HAVAIANAS";"28/11/2016";;"90";"180"
"SP";4497;"14214";"ENTRADA RESTAURANTE";;;"ARO-25T";"09:00";"20:00";117;"96 - LIME BASIL";"17/11/2016";;"60";"180"
"SP";4499;"14216";"LOJA";;;"ARO-25T";"10:00";"22:00";248;"114 - HAVAIANAS";"28/11/2016";;"90";"180"
"SP";4500;"14217";"LOJA";;;"ARO-25T";"10:00";"22:00";248;"114 - HAVAIANAS";"28/11/2016";;"90";"180"
"SP";4501;"14218";"LOJA";;;"ARO-25T";"08:00";"18:00";248;"114 - HAVAIANAS";"28/11/2016";;"130";"180"
"SP";4502;"14219";"LOJA";;;"ARO-25T";"10:00";"22:00";248;"114 - HAVAIANAS";"16/02/2016";;"90";"180"
"SP";4503;"14220";"LOJA";;;"ARO-25T";"08:00";"18:00";248;"114 - HAVAIANAS";"28/11/2016";;"130";"180"
"SP";4507;"14229";"LOJA";;;"ARO-25T";"10:00";"22:00";248;"114 - HAVAIANAS";"02/12/2016";;"90";"180"
"SP";4508;"14230";"LOJA";;;"ARO-25T";"09:00";"18:00";248;"114 - HAVAIANAS";"02/12/2016";;"150";"180"
"SP";4510;"14232";"LOJA";;;"ARO-25T";"09:00";"23:00";248;"114 - HAVAIANAS";"02/12/2016";;"90";"180"
"SP";4511;"14233";"LOJA";;;"ARO-25T";"09:00";"18:00";248;"114 - HAVAIANAS";"02/12/2016";;"150";"180"
"SP";4512;"14234";"LOJA";;;"ARO-25T";"09:00";"23:00";248;"114 - HAVAIANAS";"16/02/2012";;"90";"180"
"SP";4513;"14235";"LOJA";;;"ARO-25T";"10:00";"22:00";248;"114 - HAVAIANAS";"02/12/2016";;"90";"180"
"SP";4514;"14236";"LOJA";;;"ARO-25T";"10:00";"22:00";248;"114 - HAVAIANAS";"02/12/2016";;"90";"180"
"SP";4515;"14237";"LOJA";;;"ARO-25T";"06:30";"17:00";248;"114 - HAVAIANAS";"02/12/2016";;"150";"180"
"SP";4516;"14238";"LOJA";;;"ARO-25T";"09:00";"18:00";248;"114 - HAVAIANAS";"02/12/2016";;"150";"180"
"SP";4517;"14239";"LOJA";;;"ARO-25T";"10:00";"22:00";248;"114 - HAVAIANAS";"02/12/2016";;"150";"180"
"SP";4518;"14240";"LOJA";;;"ARO-25T";"10:00";"22:00";248;"114 - HAVAIANAS";"29/09/2016";;"90";"180"
"SP";4519;"14241";"LOJA";;;"ARO-25T";"10:00";"22:00";248;"114 - HAVAIANAS";"01/12/2016";;"90";"180"
"SP";4520;"14242";"LOJA";;;"ARO-25T";"10:00";"22:00";248;"114 - HAVAIANAS";"10/11/2016";;"90";"180"
"SP";4522;"14257";"ENTRADA RESTAURANTE";;;"ARO-25T";"08:00";"20:00";108;"87 - CAPIM LIMÃO                             ";"08/12/2016";;"60";"120"
"SP";4523;"14258";"LOJA";;;"ARO-25T";"10:00";"22:00";248;"114 - HAVAIANAS";"07/12/2016";;"90";"180"
"SP";4524;"14259";"LOJA";;;"ARO-25T";"10:00";"22:00";248;"114 - HAVAIANAS";"10/11/2016";;"90";"180"
"SP";4525;"14260";"LOJA";;;"ARO-25T";"10:00";"22:00";248;"114 - HAVAIANAS";"05/12/2016";;"90";"180"
"SP";4526;"14262";"LOJA";;;"ARO-25T";"10:00";"22:00";248;"114 - HAVAIANAS";"29/11/2016";;"90";"180"
"SP";4531;"14265";"LOJA";;;"ARO-25T";"09:00";"19:00";248;"114 - HAVAIANAS";"28/09/2016";;"120";"180"
"SP";4532;"14266";"LOJA";;;"ARO-25T";"10:00";"22:00";248;"114 - HAVAIANAS";"28/09/2016";;"90";"180"
"SP";4533;"14267";"LOJA";;;"ARO-25T";"09:00";"23:00";248;"114 - HAVAIANAS";"28/09/2016";;"90";"180"
"SP";4534;"14268";"LOJA";;;"ARO-25T";"08:00";"19:00";248;"114 - HAVAIANAS";"28/09/2016";;"90";"180"
"SP";4535;"14269";"LOJA";;;"ARO-25T";;;248;"114 - HAVAIANAS";"28/09/2016";;;
"SP";4536;"14270";"LOJAS";;;"ARO-25T";"10:00";"22:00";248;"114 - HAVAIANAS";"30/09/2016";;"120";"180"
"SP";4537;"14271";"LOJAS";;;"ARO-25T";"10:00";"22:00";248;"114 - HAVAIANAS";"30/09/2016";;"120";"180"
"SP";4538;"14255";"LOJA";;;"ARO-25T";"09:30";"19:30";250;"115 - VERBENA";"22/02/2222";;"60";"180"
"SP";4540;"14354";"LOJA";;;"ARO-25T";"10:00";"18:00";248;"114 - HAVAIANAS";"08/11/2016";;"180";"180"
"SP";4541;"14355";"LOJA";;;"ARO-25T";"10:00";"22:00";248;"114 - HAVAIANAS";"05/12/2016";;"90";"180"
"SP";4542;"14356";"LOJA";;;"ARO-25T";"10:00";"22:00";248;"114 - HAVAIANAS";"11/11/2016";;"90";"180"
"SP";4543;"14280";"RECEPÇÃO";;;"ARO-25T";"09:00";"19:00";117;"96 - LIME BASIL";"22/02/2222";;"80";"180"
"SP";4545;"14282";"LOJA";;;"ARO-25T";"10:00";"22:00";248;"114 - HAVAIANAS";"07/12/2016";;"90";"180"
"SP";4546;"14283";"LOJA";;;"ARO-25T";"09:00";"19:00";248;"114 - HAVAIANAS";"14/10/2016";;"120";"180"
"SP";4547;"14284";"LOJA";;;"ARO-25T";"10:00";"22:00";248;"114 - HAVAIANAS";"07/12/2016";;"90";"180"
"SP";4548;"14285";"LOJA";;;"ARO-25T";"09:00";"19:00";248;"114 - HAVAIANAS";"07/10/2016";;"150";"180"
"SP";4549;"14286";"LOJA";;;"ARO-25T";"11:00";"21:00";248;"114 - HAVAIANAS";"07/10/2016";;"90";"180"
"SP";4550;"14296";"CENTAURO - ALÇAPAO";"MASC";;"ARO-25T";"10:00";"22:00";250;"115 - VERBENA";"22/02/2222";;"90";"120"
"SP";4550;"14358";"MULTICOISAS";"FEM";;"ARO-500T";"10:00";"22:00";251;"115 - VERBENA";"22/02/2222";;"04:30";"03:30"
"SP";4550;"14303";"MULTICOISAS";"MASC";;"ARO-500T";"10:00";"22:00";251;"115 - VERBENA";"22/02/2222";;"04:30";"03:30"
"SP";4550;"14302";"SARAIVAS";"FEM";;"ARO-500T";"10:00";"22:00";251;"115 - VERBENA";"22/02/2222";;"04:30";"03:30"
"SP";4550;"14301";"SARAIVA";"MASC";;"ARO-500T";"10:00";"22:00";251;"115 - VERBENA";"22/02/2222";;"04:30";"03:30"
"SP";4550;"14300";"AO LADO AMBULATORIO";;;"ARO-25T";"10:00";"22:00";250;"115 - VERBENA";"22/02/2222";;"90";"120"
"SP";4550;"14297";"CENTAURO - ALÇAPAO";"FEM";;"ARO-25T";"10:00";"22:00";250;"115 - VERBENA";"22/02/2222";;"90";"120"
"SP";4550;"14298";"SOCIETÁ - ALÇAPAO";"MASC";;"ARO-25T";"10:00";"22:00";250;"115 - VERBENA";"22/02/2222";;"90";"120"
"SP";4550;"14294";"ESPAÇO PRANA - ALÇAPAO";"FEM";;"ARO-25T";"10:00";"22:00";250;"115 - VERBENA";"22/02/2222";;"90";"120"
"SP";4550;"14299";"SOCIETÁ - ALÇAPAO";"FEM";;"ARO-25T";"10:00";"22:00";250;"115 - VERBENA";"22/02/2222";;"90";"120"
"SP";4550;"14293";"ESPAÇO PRANA - ALÇAPAO";"MASC";;"ARO-25T";"10:00";"22:00";250;"115 - VERBENA";"22/02/2222";;"90";"120"
"SP";4550;"14292";"PRAÇA ALIMENTAÇÃO - ALÇAPÃO";"FEM";;"ARO-25T";"10:00";"22:00";250;"115 - VERBENA";"22/02/2222";;"90";"120"
"SP";4550;"14291";"PRAÇA ALIMENTAÇÃO - ALÇAPÃO";"MASC";;"ARO-25T";"10:00";"22:00";250;"115 - VERBENA";"22/02/2222";;"90";"120"
"SP";4550;"14290";"LACOSTE 2 ARMARIO E 1 ALÇAPÃO";"FEM";;"ARO-25T";"10:00";"22:00";250;"115 - VERBENA";"22/02/2222";;"90";"120"
"SP";4550;"14289";"LACOSTE 2 ARMARIO E 1 ALÇAPÃO";"MASC";;"ARO-25T";"10:00";"22:00";250;"115 - VERBENA";"22/02/2222";;"90";"120"
"SP";4550;"14288";"OUTBACK ALÇAPÃO";"FEM";;"ARO-25T";"10:00";"22:00";250;"115 - VERBENA";"22/02/2222";;"90";"120"
"SP";4550;"14287";"OUTBACK ARMARIO";"MASC";;"ARO-25T";"10:00";"22:00";250;"115 - VERBENA";"22/02/2222";;"90";"40"
"SP";4550;"14295";" ALÇAPAO";"FRAUDÁRIO";;"ARO-25T";"10:00";"22:00";250;"115 - VERBENA";"22/02/2222";;"90";"120"
"SP";4551;"14359";"LOJA HAVAIANAS";;;"ARO-25T";"10:30";"22:30";248;"114 - HAVAIANAS";"21/11/2016";;"120";"180"
"SP";4552;"14360";"LOJAS HAVAIANAS";;;"ARO-25T";"10:30";"22:30";248;"114 - HAVAIANAS";"10/11/2016";;"120";"180"
"SP";4553;"14361";"LOJAS HAVAIANAS";;;"ARO-25T";"10:00";"22:00";248;"114 - HAVAIANAS";"10/11/2016";;"120";"180"
"SP";4554;"14362";"LOJAS HAVAIANAS";;;"ARO-25T";"10:00";"22:00";248;"114 - HAVAIANAS";"10/11/2016";;"120";"180"
"SP";4555;"14363";"LOJAS HAVAIANAS";;;"ARO-25T";"10:00";"22:00";248;"114 - HAVAIANAS";"21/11/2016";;"120";"180"
"SP";4556;"14364";"LOJAS HAVAIANAS";;;"ARO-25T";"10:00";"22:00";248;"114 - HAVAIANAS";"10/11/2016";;"120";"180"
"SP";4557;"14367";"LOJAS HAVAIANAS";;;"ARO-25T";"10:00";"22:00";248;"114 - HAVAIANAS";"30/11/2016";;"120";"180"
"SP";4558;"14368";"LOJAS HAVAIANAS";;;"ARO-25T";"10:00";"22:00";248;"114 - HAVAIANAS";"07/10/2016";;"120";"180"
"SP";4559;"14369";"LOJAS HAVAIANAS";;;"ARO-25T";"09:00";"18:00";248;"114 - HAVAIANAS";"07/10/2016";;"140";"180"
"SP";4560;"14370";"LOJAS HAVAIANAS";;;"ARO-25T";"10:00";"22:00";248;"114 - HAVAIANAS";"07/10/2016";;"120";"180"
"SP";4561;"14371";"LOJA";;;"ARO-25T";"10:00";"22:00";248;"114 - HAVAIANAS";"07/10/2016";;"90";"180"
"SP";4562;"14391";"LOJAS HAVAIANAS";;;"ARO-25T";"10:00";"22:00";248;"114 - HAVAIANAS";"07/10/2016";;"120";"180"
"SP";4563;"14392";"LOJAS HAVAIANAS";;;"ARO-25T";"09:00";"19:00";248;"114 - HAVAIANAS";"07/10/2016";;"120";"180"
"SP";4564;"14393";"LOJAS HAVAIANAS";;;"ARO-25T";"10:00";"22:00";248;"114 - HAVAIANAS";"21/11/2016";;"120";"180"
"SP";4565;"14335";"LOJAS HAVAIANAS";;;"ARO-25T";"10:00";"22:00";248;"114 - HAVAIANAS";"22/11/2016";;"66";"180"
"SP";4566;"14336";"LOJAS HAVAIANAS";;;"ARO-25T";"10:00";"22:00";248;"114 - HAVAIANAS";"23/11/2016";;"66";"180"
"SP";4567;"14337";"LOJAS HAVAIANAS";;;"ARO-25T";"10:00";"19:00";35;"14 - chanel bobson I";"22/11/2016";;"96";"180"
"SP";4568;"14338";"LOJAS HAVAIANAS";;;"ARO-25T";"10:00";"22:00";248;"114 - HAVAIANAS";"11/11/2016";;"66";"180"
"SP";4569;"14339";"LOJAS HAVAIANAS";;;"ARO-25T";"10:00";"22:00";248;"114 - HAVAIANAS";"11/11/2016";;"66";"180"
"SP";4570;"14340";"LOJAS HAVAIANAS";;;"ARO-25T";"10:00";"22:00";248;"114 - HAVAIANAS";"11/11/2016";;"66";"180"
"SP";4571;"14341";"lojas havaians";;;"ARO-25T";"09:00";"19:00";248;"114 - HAVAIANAS";"11/11/2016";;"84";"180"
"SP";4574;"14346";"LOJAS HAVAIANAS";;;"ARO-25T";"10:00";"22:00";248;"114 - HAVAIANAS";"24/11/2016";;"66";"180"
"SP";4575;"14347";"LOJAS HAVAIANAS";;;"ARO-25T";"10:00";"22:00";248;"114 - HAVAIANAS";"14/10/2016";;"66";"180"
"SP";4576;"14305";"WC";"MASC";;"ARO-25T";"07:00";"20:00";250;"115 - VERBENA";"22/02/2222";;"60";"180"
"SP";4576;"14306";"WC";"FEM";;"ARO-25T";"07:00";"20:00";250;"115 - VERBENA";"22/02/2222";;"60";"180"
"SP";4577;"14313";"LOJA";;;"ARO-25T";"10:00";"22:00";248;"114 - HAVAIANAS";"21/11/2016";;"66";"180"
"SP";4578;"14314";"LOJA";;;"ARO-25T";"09:00";"19:00";248;"114 - HAVAIANAS";"25/11/2016";;"84";"180"
"SP";4579;"14316";"LOJA";;;"ARO-25T";"08:00";"23:00";248;"114 - HAVAIANAS";"26/10/2016";;"33";"120"
"SP";4580;"14317";"LOJA";;;"ARO-25T";"10:00";"22:00";248;"114 - HAVAIANAS";;;"45";"120"
"SP";4581;"14318";"LOJA";;;"ARO-25T";"09:00";"19:00";248;"114 - HAVAIANAS";"26/10/2016";;"60";"120"
"SP";4582;"14319";"LOJA";;;"ARO-25T";"10:00";"22:00";248;"114 - HAVAIANAS";;;"84";"180"
"SP";4583;"14328";"LOJA";;;"ARO-25T";"09:00";"19:00";248;"114 - HAVAIANAS";"26/10/2016";;"84";"180"
"SP";4584;"14329";"LOJA";;;"ARO-25T";"10:00";"22:00";248;"114 - HAVAIANAS";"26/10/2016";;"66";"180"
"SP";4585;"14330";"LOJA";;;"ARO-25T";"09:00";"18:00";248;"114 - HAVAIANAS";"26/10/2016";;"96";"180"
"SP";4586;"14331";"LOJA";;;"ARO-25T";"10:00";"20:00";248;"114 - HAVAIANAS";"24/11/2016";;"66";"180"
"SP";4587;"14332";"LOJA";;;"ARO-25T";"10:00";"22:00";248;"114 - HAVAIANAS";"26/10/2016";;"66";"180"
"SP";4588;"14333";"LOJA";;;"ARO-25T";"08:00";"18:00";248;"114 - HAVAIANAS";"26/10/2016";;"84";"180"
"SP";4589;"14351";"LOJA";;;"ARO-25T";"10:00";"22:00";248;"114 - HAVAIANAS";"25/11/2016";;"66";"180"
"SP";4591;"14425";"LOJA";;;"ARO-25T";"10:00";"19:00";248;"114 - HAVAIANAS";"21/11/2016";;;
"SP";4595;"14426";"LOJA";;;"ARO-25T";"10:00";"22:00";248;"114 - HAVAIANAS";"04/11/2016";;"66";"180"
